sku,name,brand,category_id,vehicle_type,product_type,compatible_makes,compatible_models,fitment_year_range,item_number,primary_image,gallery_images,custom_attributes,Year,Make,Model,Position,Vendor Part Number
10222997,Bridgestone Exedra G548 Tires,Bridgestone,1,Dirt Bike,Customcruisertouring Bi / Dot Tire / Cruiser Tire,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard",1990 - 2025,P998040,https://americaapi.kaafifoods.com/storage/products/bridgestone_exedra_g548_tires.webp,['https://americaapi.kaafifoods.com/storage/products/bridgestone_exedra_g548_tires.webp'],"{""Wheel Location"": ""Rear"", ""Type"": ""Dirt Bike"", ""Product Type"": ""Customcruisertouring Bi / Dot Tire / Cruiser Tire"", ""Make"": ""Harley-Davidson"", ""Model"": ""Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard"", ""Tire Size"": ""160/70B17 73V""}",1990 - 2025,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard","Front, Rear",10222997
10032786,Maxxis Razr Tires,Maxxis Tires,1,UTV/ATV,Hard Terrain / Utv Atv Tire,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly",2008 - 2025,P891868,https://americaapi.kaafifoods.com/storage/products/maxxis_razr_tires.webp,['https://americaapi.kaafifoods.com/storage/products/maxxis_razr_tires.webp'],"{""Wheel Location"": ""Front; Rear"", ""Type"": ""UTV/ATV"", ""Product Type"": ""Hard Terrain / Utv Atv Tire"", ""Make"": ""Honda"", ""Model"": ""Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly"", ""Tire Size"": ""N/A""}",2008 - 2025,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly","Front, Rear",10032786
10049766,System 3 Off-Road XT400 Tires,System 3 Off-Road,1,UTV/ATV,Utv Atv Tire / Mud Tire / Soft Terrain,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450",1995 - 2025,P899134,https://americaapi.kaafifoods.com/storage/products/system3_off_road_xt400_tires.webp,['https://americaapi.kaafifoods.com/storage/products/system3_off_road_xt400_tires.webp'],"{""Wheel Location"": ""N/A"", ""Type"": ""UTV/ATV"", ""Product Type"": ""Utv Atv Tire / Mud Tire / Soft Terrain"", ""Make"": ""Honda"", ""Model"": ""Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450"", ""Tire Size"": ""N/A""}",1995 - 2025,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450","Front, Rear",10049766
539629,Bridgestone Battlax BT-014 Tires,Bridgestone,1,Street Bike,Cruiser Tire / Dot Tire,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard",1990 - 2025,P145888,https://americaapi.kaafifoods.com/storage/products/bridgestone_battlax_bt014_tires.webp,['https://americaapi.kaafifoods.com/storage/products/bridgestone_battlax_bt014_tires.webp'],"{""Wheel Location"": ""Front"", ""Type"": ""Street Bike"", ""Product Type"": ""Cruiser Tire / Dot Tire"", ""Make"": ""Harley-Davidson"", ""Model"": ""Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard"", ""Tire Size"": ""120/70R18 59V""}",1990 - 2025,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard","Front, Rear",539629
10035761,Duro DI2025 Power Grip Tires,N/A,1,UTV/ATV,Intermediate Terrain / Utv Atv Tire,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly",2008 - 2025,P893269,https://americaapi.kaafifoods.com/storage/products/duro_di2025_power_grip_tires.webp,['https://americaapi.kaafifoods.com/storage/products/duro_di2025_power_grip_tires.webp'],"{""Wheel Location"": ""Front; Rear"", ""Type"": ""UTV/ATV"", ""Product Type"": ""Intermediate Terrain / Utv Atv Tire"", ""Make"": ""Honda"", ""Model"": ""Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly"", ""Tire Size"": ""N/A""}",2008 - 2025,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly","Front, Rear",10035761
10222996,Bridgestone Exedra G526 Tires,Bridgestone,1,Dirt Bike,Customcruisertouring Bi / Cruiser Tire / Dot Tire,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard",1990 - 2025,P998039,https://americaapi.kaafifoods.com/storage/products/bridgestone_exedra_g526_tires.webp,['https://americaapi.kaafifoods.com/storage/products/bridgestone_exedra_g526_tires.webp'],"{""Wheel Location"": ""Rear"", ""Type"": ""Dirt Bike"", ""Product Type"": ""Customcruisertouring Bi / Cruiser Tire / Dot Tire"", ""Make"": ""Harley-Davidson"", ""Model"": ""Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard"", ""Tire Size"": ""150/90B15 74V""}",1990 - 2025,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard","Front, Rear",10222996
1765446,Maxxis Flat Track M7302 DTR-1 Tires,Maxxis Tires,1,Dirt Bike,Off Highway Non Dot Inc / Dirt Bike Tire / Harley Tire / Hard Terrain,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard",1990 - 2025,P817325,https://americaapi.kaafifoods.com/storage/products/maxxis_flat_track_m7302_dtr1_tires.webp,['https://americaapi.kaafifoods.com/storage/products/maxxis_flat_track_m7302_dtr1_tires.webp'],"{""Wheel Location"": ""Front/Rear; Rear"", ""Type"": ""Dirt Bike"", ""Product Type"": ""Off Highway Non Dot Inc / Dirt Bike Tire / Harley Tire / Hard Terrain"", ""Make"": ""Harley-Davidson"", ""Model"": ""Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard"", ""Tire Size"": ""120/70-17 TL Medium; 130/80-19 TT Soft; 140/80-19-19 TT Soft""}",1990 - 2025,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard","Front, Rear",1765446
10032749,Maxxis RoxxZilla Tires,Maxxis Tires,1,UTV/ATV,Soft Terrain / Utv Atv Tire / Hard Terrain,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450",1995 - 2025,P891853,https://americaapi.kaafifoods.com/storage/products/maxxis_roxx_zilla_tires.webp,['https://americaapi.kaafifoods.com/storage/products/maxxis_roxx_zilla_tires.webp'],"{""Wheel Location"": ""Front/Rear; Rear"", ""Type"": ""UTV/ATV"", ""Product Type"": ""Soft Terrain / Utv Atv Tire / Hard Terrain"", ""Make"": ""Honda"", ""Model"": ""Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450"", ""Tire Size"": ""N/A""}",1995 - 2025,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450","Front, Rear",10032749
10386962,Mitas Terra Force EF Pro Super Soft Tires,Mitas,1,Dirt Bike,Hard Terrain / Non Dot Tire / Dual Sport Tire / Dirt Bike Tire,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450",1995 - 2025,P1087827,https://americaapi.kaafifoods.com/storage/products/mitas_terra_force_pro_super_soft_tires.webp,['https://americaapi.kaafifoods.com/storage/products/mitas_terra_force_pro_super_soft_tires.webp'],"{""Wheel Location"": ""Rear"", ""Type"": ""Dirt Bike"", ""Product Type"": ""Hard Terrain / Non Dot Tire / Dual Sport Tire / Dirt Bike Tire"", ""Make"": ""Honda"", ""Model"": ""Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450"", ""Tire Size"": ""140/80-18 70M TT""}",1995 - 2025,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450","Front, Rear",10386962
10044561,Quad Boss QBT448 Utility Tires,Quad Boss,1,UTV/ATV,Soft Terrain / Utv Atv Tire,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450",1995 - 2025,P896286,https://americaapi.kaafifoods.com/storage/products/quad_boss_qbt448_utility_tires.webp,['https://americaapi.kaafifoods.com/storage/products/quad_boss_qbt448_utility_tires.webp'],"{""Wheel Location"": ""N/A"", ""Type"": ""UTV/ATV"", ""Product Type"": ""Soft Terrain / Utv Atv Tire"", ""Make"": ""Honda"", ""Model"": ""Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450"", ""Tire Size"": ""N/A""}",1995 - 2025,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450","Front, Rear",10044561
10044526,Quad Boss QBT846 Radial Utility Tires,Quad Boss,1,UTV/ATV,Hard Terrain / Utv Atv Tire,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly",2008 - 2025,P896278,https://americaapi.kaafifoods.com/storage/products/quad_boss_qbt846_radial_utility_tires.webp,['https://americaapi.kaafifoods.com/storage/products/quad_boss_qbt846_radial_utility_tires.webp'],"{""Wheel Location"": ""Front; Front/Rear; Rear"", ""Type"": ""UTV/ATV"", ""Product Type"": ""Hard Terrain / Utv Atv Tire"", ""Make"": ""Honda"", ""Model"": ""Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly"", ""Tire Size"": ""N/A""}",2008 - 2025,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly","Front, Rear",10044526
10032776,Maxxis Razr Plus MX Tires,Maxxis Tires,1,UTV/ATV,Hard Terrain / Utv Atv Tire,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450",1995 - 2025,P891862,https://americaapi.kaafifoods.com/storage/products/maxxis_razr_plus_mx_tires.webp,['https://americaapi.kaafifoods.com/storage/products/maxxis_razr_plus_mx_tires.webp'],"{""Wheel Location"": ""Front; Rear"", ""Type"": ""UTV/ATV"", ""Product Type"": ""Hard Terrain / Utv Atv Tire"", ""Make"": ""Honda"", ""Model"": ""Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450"", ""Tire Size"": ""N/A""}",1995 - 2025,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450","Front, Rear",10032776
10222992,Bridgestone Exedra L309 Tires,Bridgestone,1,Dirt Bike,Customcruisertouring Bi / Cruiser Tire / Dot Tire,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard",1990 - 2025,P998035,https://americaapi.kaafifoods.com/storage/products/bridgestone_exedra_l309_tires.webp,['https://americaapi.kaafifoods.com/storage/products/bridgestone_exedra_l309_tires.webp'],"{""Wheel Location"": ""Front"", ""Type"": ""Dirt Bike"", ""Product Type"": ""Customcruisertouring Bi / Cruiser Tire / Dot Tire"", ""Make"": ""Harley-Davidson"", ""Model"": ""Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard"", ""Tire Size"": ""110/90B18 61S""}",1990 - 2025,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard","Front, Rear",10222992
10033506,Kenda K3203 Mastodon AT Tires,N/A,1,UTV/ATV,Utv Atv Tire / Soft Terrain,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450",1995 - 2025,P892494,https://americaapi.kaafifoods.com/storage/products/kenda_k3203_mastodon_at_tires.webp,['https://americaapi.kaafifoods.com/storage/products/kenda_k3203_mastodon_at_tires.webp'],"{""Wheel Location"": ""Front; Front/Rear; Rear"", ""Type"": ""UTV/ATV"", ""Product Type"": ""Utv Atv Tire / Soft Terrain"", ""Make"": ""Honda"", ""Model"": ""Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450"", ""Tire Size"": ""N/A""}",1995 - 2025,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450","Front, Rear",10033506
10036282,Duro DI-K167A Front Tires,N/A,1,UTV/ATV,Non Dot Tire / Intermediate Terrain / Utv Atv Tire,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly",2008 - 2025,P893602,https://americaapi.kaafifoods.com/storage/products/duro_dik167_a_front_tires.webp,['https://americaapi.kaafifoods.com/storage/products/duro_dik167_a_front_tires.webp'],"{""Wheel Location"": ""Front"", ""Type"": ""UTV/ATV"", ""Product Type"": ""Non Dot Tire / Intermediate Terrain / Utv Atv Tire"", ""Make"": ""Honda"", ""Model"": ""Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly"", ""Tire Size"": ""N/A""}",2008 - 2025,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly","Front, Rear",10036282
10033498,Kenda K3201 Mastodon HT Tires,N/A,1,UTV/ATV,Intermediate Terrain / Utv Atv Tire,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly",2008 - 2025,P892200,https://americaapi.kaafifoods.com/storage/products/kenda_k3201_mastodon_ht_tires.webp,['https://americaapi.kaafifoods.com/storage/products/kenda_k3201_mastodon_ht_tires.webp'],"{""Wheel Location"": ""Front; Front/Rear; Rear"", ""Type"": ""UTV/ATV"", ""Product Type"": ""Intermediate Terrain / Utv Atv Tire"", ""Make"": ""Honda"", ""Model"": ""Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly"", ""Tire Size"": ""N/A""}",2008 - 2025,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly","Front, Rear",10033498
159076,ITP Mud Lite XL Tires,N/A,1,UTV/ATV,Utv Atv Tire / Hard Terrain / Intermediate Terrain / Mud Tire,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly",2008 - 2025,P43382,https://americaapi.kaafifoods.com/storage/products/itp_mud_lite_xl_tire.webp,['https://americaapi.kaafifoods.com/storage/products/itp_mud_lite_xl_tire.webp'],"{""Wheel Location"": ""N/A"", ""Type"": ""UTV/ATV"", ""Product Type"": ""Utv Atv Tire / Hard Terrain / Intermediate Terrain / Mud Tire"", ""Make"": ""Honda"", ""Model"": ""Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly"", ""Tire Size"": ""N/A""}",2008 - 2025,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly","Front, Rear",159076
10222993,Bridgestone Exedra G525 Tires,Bridgestone,1,Dirt Bike,Customcruisertouring Bi / Cruiser Tire / Dot Tire,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard",1990 - 2025,P998036,https://americaapi.kaafifoods.com/storage/products/bridgestone_exedra_g525_tires.webp,['https://americaapi.kaafifoods.com/storage/products/bridgestone_exedra_g525_tires.webp'],"{""Wheel Location"": ""Front"", ""Type"": ""Dirt Bike"", ""Product Type"": ""Customcruisertouring Bi / Cruiser Tire / Dot Tire"", ""Make"": ""Harley-Davidson"", ""Model"": ""Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard"", ""Tire Size"": ""110/90B18 61V""}",1990 - 2025,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard","Front, Rear",10222993
10014600,Michelin Scorcher Sport Tires,Michelin Tires,1,Street Bike,Harley Tire / Multi Compound Tire / Dot Tire,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard",1990 - 2025,P881837,https://americaapi.kaafifoods.com/storage/products/michelin_scorcher11_tires.webp,['https://americaapi.kaafifoods.com/storage/products/michelin_scorcher11_tires.webp'],"{""Wheel Location"": ""Front; Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Harley Tire / Multi Compound Tire / Dot Tire"", ""Make"": ""Harley-Davidson"", ""Model"": ""Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard"", ""Tire Size"": ""120/70 ZR17 58W; 180/55 ZR17 73W""}",1990 - 2025,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard","Front, Rear",10014600
10386959,Mitas Terra Force EF SM Super Light Tires,Mitas,1,Dirt Bike,20 On Road 80 Off Road / 10 On Road 90 Off Road / Dot Dirt Tires / Dot Tire,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450",1995 - 2025,P1087825,https://americaapi.kaafifoods.com/storage/products/mitas_terra_force_efsm_super_light_tires.webp,['https://americaapi.kaafifoods.com/storage/products/mitas_terra_force_efsm_super_light_tires.webp'],"{""Wheel Location"": ""Front"", ""Type"": ""Dirt Bike"", ""Product Type"": ""20 On Road 80 Off Road / 10 On Road 90 Off Road / Dot Dirt Tires / Dot Tire"", ""Make"": ""Honda"", ""Model"": ""Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450"", ""Tire Size"": ""90/90-21 54R TT; 90/100-21 57R TT""}",1995 - 2025,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450","Front, Rear",10386959
10042441,ITP Mud Lite II Tires,N/A,1,UTV/ATV,Utv Atv Tire / Mud Tire,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly",2008 - 2025,P895559,https://americaapi.kaafifoods.com/storage/products/itp_mud_lite_ii_tires.webp,['https://americaapi.kaafifoods.com/storage/products/itp_mud_lite_ii_tires.webp'],"{""Wheel Location"": ""Front; Rear"", ""Type"": ""UTV/ATV"", ""Product Type"": ""Utv Atv Tire / Mud Tire"", ""Make"": ""Honda"", ""Model"": ""Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly"", ""Tire Size"": ""N/A""}",2008 - 2025,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly","Front, Rear",10042441
10035807,Duro DI-K968 Tires,N/A,1,UTV/ATV,Hard Terrain / Utv Atv Tire,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly",2008 - 2025,P893279,https://americaapi.kaafifoods.com/storage/products/duro_dik968_tires.webp,['https://americaapi.kaafifoods.com/storage/products/duro_dik968_tires.webp'],"{""Wheel Location"": ""N/A"", ""Type"": ""UTV/ATV"", ""Product Type"": ""Hard Terrain / Utv Atv Tire"", ""Make"": ""Honda"", ""Model"": ""Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly"", ""Tire Size"": ""N/A""}",2008 - 2025,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly","Front, Rear",10035807
10049771,System 3 Off-Road SS360 Sand / Snow Tires,System 3 Off-Road,1,UTV/ATV,Utv Atv Tire / Sand Tire,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly",2008 - 2025,P899135,https://americaapi.kaafifoods.com/storage/products/system3_off_road_ss360_sand_snow_tires.webp,['https://americaapi.kaafifoods.com/storage/products/system3_off_road_ss360_sand_snow_tires.webp'],"{""Wheel Location"": ""N/A"", ""Type"": ""UTV/ATV"", ""Product Type"": ""Utv Atv Tire / Sand Tire"", ""Make"": ""Honda"", ""Model"": ""Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly"", ""Tire Size"": ""N/A""}",2008 - 2025,Honda,"Can-Am Spyder / Ryker / Maverick, Polaris RZR / Ranger, Honda Pioneer / Foreman, Yamaha Grizzly","Front, Rear",10049771
